Date,ProductId,Profit,Sales,Margin,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,Area Code
4/1/2011,8,141,238,132,91,37,25,777,100,70,120,190,847
4/1/2011,9,92,190,100,78,38,25,593,60,60,90,150,708
4/1/2011,10,157,261,145,100,39,28,822,110,80,130,210,815
4/1/2011,11,123,211,117,81,34,22,460,80,60,110,170,309
4/1/2011,12,73,181,102,68,53,22,559,40,50,90,140,773
4/1/2011,5,326,626,335,252,115,83,1316,280,290,400,690,309
4/1/2011,6,221,509,239,239,90,66,1464,200,270,290,560,815
4/1/2011,2,232,486,265,191,109,63,865,170,200,270,470,630
4/1/2011,3,172,321,178,123,62,39,611,130,130,180,310,312
4/1/2011,8,326,626,335,252,115,83,1316,210,210,300,510,563
4/1/2011,9,171,321,178,123,63,39,611,120,100,160,260,319
4/1/2011,11,220,509,239,239,91,66,1464,140,200,220,420,712
4/1/2011,12,276,616,318,260,132,98,1423,160,220,280,500,563
4/1/2011,5,15,46,26,17,16,4,776,30,10,40,50,515
4/1/2011,6,47,46,43,0,11,0,688,40,0,50,50,712
4/1/2011,1,16,50,28,19,17,5,820,10,20,20,40,515
4/1/2011,2,4,65,33,28,30,8,964,20,20,40,60,319
4/1/2011,3,13,52,28,21,19,6,614,20,20,30,50,641
4/1/2011,8,-9,114,63,44,69,40,261,10,30,60,90,417
4/1/2011,9,-18,142,40,93,52,28,840,10,70,40,110,636
4/1/2011,11,16,94,51,37,40,12,195,10,30,40,70,417
4/1/2011,12,-13,69,36,29,45,11,169,-10,20,30,50,417
4/1/2011,13,-3,84,44,35,46,13,197,-10,30,30,60,314
4/1/2011,5,64,123,68,47,25,13,821,60,50,80,130,314
4/1/2011,6,65,119,67,45,23,12,777,60,50,80,130,573
4/1/2011,2,52,190,98,80,63,30,494,50,80,100,180,573
4/1/2011,3,70,178,91,76,44,23,965,50,80,90,170,573
4/1/2011,8,24,56,32,21,16,5,454,30,10,30,40,234
4/1/2011,9,39,80,45,30,19,8,820,40,20,40,60,330
4/1/2011,11,108,237,134,88,61,29,653,70,70,120,190,937
4/1/2011,12,144,285,155,112,58,34,502,90,90,140,230,234
4/1/2011,5,138,346,163,162,70,45,1091,130,180,200,380,216
4/1/2011,6,19,129,67,54,54,20,337,30,60,80,140,419
4/1/2011,1,42,137,74,55,46,18,336,50,50,80,130,567
4/1/2011,2,40,114,64,43,37,13,363,40,40,70,110,330
4/1/2011,3,-4,133,73,52,76,47,433,20,50,80,130,513
4/1/2011,8,68,142,84,49,38,15,342,50,40,70,110,414
4/1/2011,9,70,129,72,49,25,13,779,50,40,60,100,262
4/1/2011,11,46,121,68,46,37,14,388,40,30,70,100,262
4/1/2011,12,1,160,87,63,86,57,521,10,50,80,130,608
4/1/2011,5,58,161,82,69,43,21,965,50,80,90,170,608
4/1/2011,6,47,110,58,45,26,14,605,50,50,70,120,920
4/1/2011,1,24,135,70,57,54,21,313,20,60,70,130,715
4/1/2011,2,25,242,132,95,115,86,554,30,100,130,230,608
4/1/2011,3,86,208,112,83,54,27,433,80,80,120,200,262
4/1/2011,9,50,190,98,80,64,30,494,30,60,70,130,203
4/1/2011,10,68,178,91,76,45,23,965,60,50,80,130,475
4/1/2011,11,64,123,68,47,25,13,821,60,40,80,120,959
4/1/2011,13,27,66,37,25,19,7,775,30,20,40,60,959
4/1/2011,2,159,311,176,116,69,38,962,110,110,160,270,959
4/1/2011,5,0,160,87,63,87,57,521,10,60,80,140,203
4/1/2011,6,36,127,68,51,44,16,311,40,40,70,110,860
4/1/2011,8,46,110,58,45,27,14,605,30,30,50,80,321
4/1/2011,9,22,135,70,57,55,21,313,20,40,50,90,772
4/1/2011,10,58,161,82,69,43,21,965,40,50,60,110,850
4/1/2011,11,45,91,51,34,21,9,821,50,30,60,90,904
4/1/2011,13,70,129,72,49,25,13,779,60,50,80,130,904
4/1/2011,2,108,237,134,88,61,29,653,90,80,130,210,850
4/1/2011,3,145,285,155,112,57,34,502,100,100,150,250,754
4/1/2011,5,25,242,132,95,115,86,554,30,90,130,220,850
4/1/2011,6,86,208,112,83,54,27,433,80,70,120,190,754
4/1/2011,9,19,129,67,54,54,20,337,20,40,50,90,774
4/1/2011,11,39,80,45,30,19,8,820,40,30,50,80,351
4/1/2011,13,24,56,32,21,16,5,454,20,20,30,50,774
4/1/2011,2,589,553,451,68,54,22,-348,400,60,430,490,339
4/1/2011,5,-18,125,65,52,77,47,458,10,40,70,110,339
4/1/2011,7,140,346,163,162,69,45,1091,100,150,160,310,508
4/1/2011,9,-4,84,44,35,47,13,197,10,20,40,60,603
4/1/2011,11,18,50,28,19,16,5,820,20,20,30,50,603
4/1/2011,13,47,46,43,0,11,0,688,30,0,40,40,603
4/1/2011,1,49,129,72,49,39,15,241,40,40,70,110,603
4/1/2011,2,40,133,75,50,48,16,372,40,40,70,110,603
4/1/2011,5,-9,114,63,44,69,40,261,10,40,60,100,603
4/1/2011,7,-13,69,36,29,45,11,169,0,20,40,60,603
4/1/2011,13,123,211,117,81,34,22,460,100,80,130,210,518
4/1/2011,9,367,680,378,260,131,98,1558,200,190,300,490,716
4/1/2011,10,-156,201,-20,209,85,64,1811,-70,150,-10,140,718
4/1/2011,11,156,261,145,100,40,28,822,130,100,160,260,315
4/1/2011,12,141,238,132,91,37,25,777,120,90,150,240,347
4/1/2011,2,410,759,428,284,152,99,2108,280,270,400,670,518
4/1/2011,5,-304,70,-59,125,146,113,1382,-190,120,-60,60,212
4/1/2011,7,349,601,325,239,90,66,1262,250,220,330,550,914
4/1/2011,8,56,127,67,52,29,17,605,50,40,70,110,504
4/1/2011,9,52,190,98,80,63,30,494,50,70,100,170,337
4/1/2011,2,45,92,51,35,21,9,776,50,40,60,100,225
4/1/2011,3,71,129,72,49,24,13,779,70,60,90,150,504
4/1/2011,4,1,160,87,63,86,57,37,0,50,70,120,985
4/1/2011,5,67,142,84,49,39,15,342,50,40,70,110,318
4/1/2011,6,46,121,68,46,37,14,388,40,30,60,90,504
4/1/2011,8,18,50,28,19,16,5,820,20,10,30,40,505
4/1/2011,9,4,65,33,28,30,8,964,10,20,30,50,505
4/1/2011,2,40,133,75,50,48,16,372,50,60,90,150,505
4/1/2011,3,-16,142,40,93,51,28,840,10,110,50,160,505
4/1/2011,4,-13,69,36,29,45,11,-39,0,20,30,50,505
4/1/2011,5,-9,114,63,44,69,40,261,10,30,60,90,505
4/1/2011,6,18,94,51,37,39,12,195,10,30,40,70,505
4/1/2011,8,22,135,70,57,55,21,313,30,50,70,120,918
4/1/2011,9,24,242,132,95,116,86,554,30,90,130,220,918
4/1/2011,2,49,113,60,46,27,15,608,60,50,80,130,918
4/1/2011,3,37,80,45,30,20,8,820,50,30,60,90,580
4/1/2011,4,145,285,155,112,57,34,-120,90,90,130,220,580
4/1/2011,5,24,56,32,21,16,5,454,30,10,30,40,405
4/1/2011,6,110,237,134,88,60,29,653,80,70,120,190,405
4/1/2011,8,42,137,74,55,46,18,336,40,50,70,120,512
4/1/2011,9,40,114,64,43,37,13,363,30,40,60,100,281
4/1/2011,2,239,486,247,209,86,64,969,230,260,310,570,361
4/1/2011,3,93,190,100,78,37,25,593,100,90,130,220,940
4/1/2011,4,71,181,102,68,54,22,9,50,50,90,140,956
4/1/2011,5,142,238,132,91,36,25,777,100,70,120,190,832
4/1/2011,6,125,211,117,81,33,22,460,90,60,110,170,832
4/1/2011,8,50,129,72,49,38,15,241,30,40,60,100,801
4/1/2011,9,42,133,75,50,47,16,372,40,40,70,110,435
4/1/2011,10,-16,142,40,93,51,28,840,0,70,40,110,435
4/1/2011,11,-9,114,63,44,69,40,261,10,20,50,70,435
4/1/2011,12,16,94,51,37,40,12,195,10,20,30,50,801
4/1/2011,13,-12,69,36,29,44,11,169,10,10,30,40,801
4/1/2011,4,64,119,67,45,24,12,777,40,40,60,100,435
4/1/2011,5,55,127,67,52,30,17,605,50,40,70,110,435
4/1/2011,6,64,123,68,47,25,13,821,50,40,70,110,435
4/1/2011,1,70,178,91,76,44,23,965,70,90,110,200,801
4/1/2011,2,37,127,68,51,43,16,311,50,60,80,140,435
4/1/2011,3,50,190,98,80,64,30,494,70,100,120,220,801
4/1/2011,8,157,261,145,100,39,28,822,110,80,130,210,415
4/1/2011,9,240,486,247,209,85,64,969,170,170,230,400,415
4/1/2011,10,92,190,100,78,38,25,593,60,60,90,150,562
4/1/2011,11,142,238,132,91,36,25,777,80,60,90,150,951
4/1/2011,12,123,211,117,81,34,22,460,70,50,80,130,707
4/1/2011,13,71,181,102,68,54,22,559,40,40,70,110,619
4/1/2011,4,220,509,239,239,91,66,1464,150,220,230,450,415
4/1/2011,5,39,318,173,125,147,113,729,30,120,160,280,415
4/1/2011,6,326,626,335,252,115,83,1316,220,240,320,560,415
4/1/2011,1,-113,117,-13,123,63,39,964,-70,150,-20,130,562
4/1/2011,2,410,759,428,284,152,99,2108,400,350,540,890,209
4/1/2011,3,-209,169,-32,191,109,63,1564,-150,240,-50,190,818
4/1/2011,8,40,318,173,125,146,113,729,50,100,160,260,775
4/1/2011,9,232,486,265,191,109,63,865,160,160,240,400,702
4/1/2011,10,171,321,178,123,63,39,611,110,100,160,260,775
4/1/2011,11,325,626,335,252,116,83,1316,160,160,230,390,702
4/1/2011,12,221,509,239,239,90,66,1464,110,150,170,320,775
4/1/2011,13,-542,28,-260,260,131,98,3049,-250,170,-170,0,702
4/1/2011,4,47,46,43,0,11,0,688,30,0,40,40,775
4/1/2011,5,16,50,28,19,17,5,820,20,10,30,40,702
4/1/2011,6,15,46,26,17,16,4,776,20,10,30,40,775
4/1/2011,2,-3,84,44,35,46,13,197,10,40,50,90,702
4/1/2011,3,6,65,33,28,29,8,964,20,30,40,70,702
4/1/2011,8,46,93,52,35,21,9,777,40,30,40,70,971
4/1/2011,9,47,113,60,46,28,15,608,40,30,60,90,541
4/1/2011,11,22,56,32,21,17,5,454,20,10,20,30,541
4/1/2011,12,108,237,134,88,61,29,653,70,50,100,150,503
4/1/2011,13,145,285,155,112,57,34,502,70,70,110,180,971
4/1/2011,4,19,129,67,54,54,20,337,20,50,60,110,971
4/1/2011,5,42,137,74,55,46,18,336,40,50,70,120,971
4/1/2011,6,138,346,163,162,70,45,1091,100,150,160,310,971
4/1/2011,1,-4,133,73,52,76,47,433,30,60,90,150,503
4/1/2011,2,12,127,70,49,62,16,399,30,60,80,140,541
4/1/2011,3,42,114,64,43,36,13,363,50,50,80,130,541
4/1/2011,8,157,311,176,116,70,38,962,110,90,160,250,206
4/1/2011,9,45,92,51,35,21,9,776,40,30,40,70,360
4/1/2011,11,67,142,84,49,39,15,342,40,30,60,90,253
4/1/2011,12,45,121,68,46,38,14,388,20,30,40,70,206
4/1/2011,13,0,160,87,63,87,57,521,10,40,60,100,206
4/1/2011,4,47,110,58,45,26,14,605,30,40,50,90,425
4/1/2011,5,22,135,70,57,55,21,313,30,50,70,120,206
4/1/2011,6,58,161,82,69,43,21,965,60,60,80,140,206
4/1/2011,2,80,180,100,69,46,22,340,90,80,130,210,206
4/1/2011,3,25,242,132,95,115,86,554,70,110,170,280,360
5/1/2011,8,115,295,149,149,61,41,1156,90,120,140,260,719
5/1/2011,9,-4,127,75,53,73,48,458,10,40,70,110,970
5/1/2011,10,36,122,71,52,42,17,361,30,40,60,100,719
5/1/2011,11,17,117,65,53,49,20,361,20,40,60,100,720
5/1/2011,12,37,121,66,56,36,17,992,30,40,60,100,303
5/1/2011,13,41,98,56,43,24,14,602,30,30,50,80,970
5/1/2011,5,121,208,124,86,33,24,499,120,90,150,240,970
5/1/2011,6,61,159,96,64,48,21,593,60,70,110,180,719
5/1/2011,1,153,254,152,104,38,29,821,120,110,150,260,720
5/1/2011,2,94,188,107,83,36,27,584,80,80,110,190,720
5/1/2011,3,155,254,152,104,37,29,871,120,110,150,260,303
5/1/2011,8,155,254,152,104,37,29,821,120,80,140,220,773
5/1/2011,9,94,188,107,83,36,27,584,60,70,90,160,773
5/1/2011,10,155,254,152,104,37,29,871,120,80,140,220,312
5/1/2011,11,121,208,124,86,33,24,499,80,70,110,180,847
5/1/2011,12,61,159,96,64,48,21,593,50,50,90,140,630
5/1/2011,5,317,607,349,263,111,86,1433,300,300,420,720,773
5/1/2011,6,228,516,261,260,89,72,1559,210,300,310,610,773
5/1/2011,2,222,461,270,195,101,64,956,180,200,280,480,618
5/1/2011,3,168,309,185,127,59,40,671,140,130,190,320,847
5/1/2011,8,319,607,349,263,110,86,1433,220,220,310,530,319
5/1/2011,9,168,309,185,127,59,40,671,130,100,170,270,563
5/1/2011,11,228,516,261,260,89,72,1559,150,220,230,450,319
5/1/2011,12,262,584,324,265,125,100,1538,170,220,290,510,515
5/1/2011,5,17,49,29,20,16,5,784,20,20,30,50,515
5/1/2011,6,43,43,43,0,11,0,645,40,0,50,50,563
5/1/2011,1,17,49,29,20,16,5,829,20,20,30,50,319
5/1/2011,2,10,67,37,31,28,9,976,20,30,40,70,712
5/1/2011,3,15,52,30,22,18,7,611,20,20,30,50,515
5/1/2011,8,-11,103,61,43,64,39,282,10,30,60,90,314
5/1/2011,9,-21,135,38,98,49,30,973,0,80,30,110,636
5/1/2011,11,19,91,53,39,36,12,212,20,30,50,80,417
5/1/2011,12,-6,75,42,34,43,12,182,0,20,40,60,417
5/1/2011,13,-3,80,45,36,44,13,212,0,30,40,70,314
5/1/2011,5,57,108,65,44,22,12,844,50,50,70,120,636
5/1/2011,6,50,96,58,39,20,10,799,50,40,70,110,660
5/1/2011,2,46,171,96,77,59,29,529,50,80,100,180,573
5/1/2011,3,52,147,80,68,39,21,998,40,70,80,150,660
5/1/2011,8,17,49,29,20,16,5,464,30,10,30,40,614
5/1/2011,9,32,70,42,29,18,8,835,40,20,40,60,440
5/1/2011,11,109,233,141,94,58,31,697,70,80,120,200,513
5/1/2011,12,139,271,159,114,54,35,555,100,90,150,240,513
5/1/2011,5,116,295,149,149,60,41,1156,120,170,180,350,216
5/1/2011,6,15,117,65,53,50,20,361,20,60,70,130,216
5/1/2011,1,37,122,71,52,41,17,361,40,50,70,120,216
5/1/2011,2,33,102,61,42,34,13,384,30,40,60,100,234
5/1/2011,3,-3,127,75,53,72,48,458,20,50,80,130,234
5/1/2011,8,62,129,82,48,34,14,351,50,40,70,110,608
5/1/2011,9,70,129,77,53,24,14,803,60,40,70,110,262
5/1/2011,11,37,109,65,45,35,14,410,30,30,60,90,715
5/1/2011,12,3,153,90,64,82,58,551,10,50,80,130,608
5/1/2011,5,65,168,92,78,42,24,995,70,90,110,200,608
5/1/2011,6,48,109,62,48,25,15,599,50,50,70,120,715
5/1/2011,1,23,129,72,58,51,22,338,20,60,70,130,414
5/1/2011,2,23,219,129,92,104,83,599,40,90,140,230,262
5/1/2011,3,86,202,117,87,51,28,472,80,90,120,210,715
5/1/2011,9,46,171,96,77,59,29,529,40,50,80,130,475
5/1/2011,10,52,147,80,68,39,21,998,40,50,60,110,203
5/1/2011,11,58,108,65,44,21,12,844,50,40,70,110,475
5/1/2011,13,23,56,34,23,16,6,787,30,20,40,60,860
5/1/2011,2,135,273,165,110,62,36,1020,110,100,160,260,475
5/1/2011,5,4,153,90,64,81,58,551,20,60,90,150,203
5/1/2011,6,30,112,65,48,40,15,334,40,40,70,110,860
5/1/2011,8,48,109,62,48,25,15,599,30,30,50,80,786
5/1/2011,9,23,129,72,58,51,22,338,30,40,60,100,904
5/1/2011,10,65,168,92,78,42,24,995,50,50,80,130,941
5/1/2011,11,44,88,53,36,20,10,838,40,30,60,90,863
5/1/2011,13,72,129,77,53,23,14,803,70,50,90,140,321
5/1/2011,2,108,233,141,94,59,31,697,90,90,130,220,754
5/1/2011,3,138,271,159,114,55,35,555,100,100,150,250,863
5/1/2011,5,23,219,129,92,104,83,599,40,80,130,210,850
5/1/2011,6,86,202,117,87,51,28,472,70,80,110,190,786
5/1/2011,9,17,117,65,53,49,20,361,20,40,50,90,413
5/1/2011,11,30,70,42,29,19,8,835,30,30,40,70,774
5/1/2011,13,17,49,29,20,16,5,464,20,20,30,50,781
5/1/2011,2,599,546,487,64,49,21,-663,430,60,460,520,351
5/1/2011,5,-22,113,61,53,72,48,491,0,50,60,110,413
5/1/2011,7,116,295,149,149,60,41,1156,100,140,150,290,781
5/1/2011,13,44,43,43,0,10,0,645,30,0,40,40,603
5/1/2011,9,-1,80,45,36,43,13,212,10,20,40,60,603
5/1/2011,11,17,49,29,20,16,5,829,20,20,30,50,603
5/1/2011,1,48,124,74,51,36,16,265,40,40,70,110,603
5/1/2011,2,43,131,80,52,46,17,397,50,40,80,120,603
5/1/2011,5,-10,103,61,43,63,39,282,10,40,60,100,603
5/1/2011,7,-4,75,42,34,42,12,182,0,30,40,70,603
5/1/2011,13,123,208,124,86,33,24,499,100,90,130,220,212
5/1/2011,9,348,645,386,265,125,100,1613,200,200,300,500,518
5/1/2011,10,-181,196,-37,235,87,72,2169,-90,170,-20,150,607
5/1/2011,11,155,254,152,104,37,29,871,120,110,160,270,516
5/1/2011,12,153,254,152,104,38,29,821,120,110,160,270,646
5/1/2011,2,407,749,454,302,148,105,2250,300,280,430,710,646
5/1/2011,5,-269,68,-52,121,133,109,1673,-180,110,-50,60,646
5/1/2011,7,258,538,283,260,89,72,1271,210,240,290,530,516
5/1/2011,8,48,110,63,48,26,15,599,40,40,60,100,985
5/1/2011,9,46,171,96,77,59,29,529,40,70,90,160,337
5/1/2011,2,50,98,59,40,21,11,793,50,50,70,120,318
5/1/2011,3,72,129,77,53,23,14,803,80,60,100,160,337
5/1/2011,4,4,153,90,64,81,58,-113,10,50,80,130,985
5/1/2011,5,61,129,82,48,35,14,351,50,40,70,110,985
5/1/2011,6,39,109,65,45,34,14,410,40,30,60,90,225
5/1/2011,8,17,49,29,20,16,5,829,20,10,30,40,505
5/1/2011,9,10,67,37,31,28,9,976,20,20,40,60,505
5/1/2011,2,43,131,80,52,46,17,397,60,60,100,160,505
5/1/2011,3,-21,135,38,98,49,30,973,10,120,50,170,505
5/1/2011,4,-6,75,42,34,43,12,-104,10,20,40,60,505
5/1/2011,5,-10,103,61,43,63,39,282,0,30,50,80,505
5/1/2011,6,19,91,53,39,36,12,212,10,30,40,70,505
5/1/2011,8,23,129,72,58,51,22,338,20,50,70,120,405
5/1/2011,9,23,219,129,92,104,83,599,40,80,130,210,580
5/1/2011,2,41,98,56,43,24,14,602,50,50,70,120,918
5/1/2011,3,30,70,42,29,19,8,835,40,30,50,80,918
5/1/2011,4,139,271,159,114,54,35,-387,100,90,140,230,918
5/1/2011,5,18,49,29,20,15,5,464,30,10,30,40,918
5/1/2011,6,109,233,141,94,58,31,697,80,80,120,200,580
5/1/2011,8,37,122,71,52,41,17,361,50,40,80,120,915
5/1/2011,9,35,102,61,42,33,13,384,30,40,60,100,254
5/1/2011,2,253,507,277,235,87,72,1060,270,290,350,640,817
5/1/2011,3,94,188,107,83,36,27,584,100,100,130,230,281
5/1/2011,4,61,159,96,64,48,21,-161,50,50,80,130,409
5/1/2011,5,155,254,152,104,37,29,821,120,80,140,220,830
5/1/2011,6,121,208,124,86,33,24,499,90,70,110,180,254
5/1/2011,8,47,124,74,51,37,16,265,40,40,70,110,435
5/1/2011,9,44,131,80,52,45,17,397,40,40,70,110,435
5/1/2011,10,-21,135,38,98,49,30,973,-10,80,30,110,801
5/1/2011,11,-11,103,61,43,64,39,282,10,20,50,70,435
5/1/2011,12,19,91,53,39,36,12,212,20,20,40,60,435
5/1/2011,13,-4,75,42,34,42,12,182,10,20,30,50,801
5/1/2011,4,50,96,58,39,20,10,799,50,30,60,90,435
5/1/2011,5,50,110,63,48,25,15,599,40,40,60,100,435
5/1/2011,6,58,108,65,44,21,12,844,40,40,60,100,435
5/1/2011,1,52,147,80,68,39,21,998,60,80,100,180,435
5/1/2011,2,30,112,65,48,40,15,334,50,60,80,140,435
5/1/2011,3,47,171,96,77,58,29,529,70,90,120,210,435
5/1/2011,8,153,254,152,104,38,29,871,120,80,140,220,619
5/1/2011,9,253,507,277,235,87,72,1060,180,200,250,450,559
5/1/2011,10,92,188,107,83,37,27,584,60,70,90,160,530
5/1/2011,11,153,254,152,104,38,29,821,100,60,110,170,530
5/1/2011,12,123,208,124,86,33,24,499,80,50,90,140,562
5/1/2011,13,59,159,96,64,49,21,593,30,40,60,100,310
5/1/2011,4,228,516,261,260,89,72,1559,180,240,260,500,650
5/1/2011,5,35,286,168,121,133,109,788,30,110,160,270,707
5/1/2011,6,317,607,349,263,111,86,1433,220,250,330,580,310
5/1/2011,1,-116,105,-21,127,59,40,1215,-80,160,-30,130,805
5/1/2011,2,407,749,454,302,148,105,2250,410,380,560,940,707
5/1/2011,3,-196,162,-32,195,102,64,1952,-140,240,-40,200,925
5/1/2011,8,35,286,168,121,133,109,788,40,100,150,250,775
5/1/2011,9,221,461,270,195,102,64,956,160,160,240,400,702
5/1/2011,10,167,309,185,127,60,40,671,120,100,170,270,702
5/1/2011,11,319,607,349,263,110,86,1433,170,170,240,410,775
5/1/2011,12,226,516,261,260,90,72,1559,120,170,180,350,775
5/1/2011,13,-524,18,-265,265,124,100,3742,-250,170,-170,0,702
5/1/2011,4,43,43,43,0,11,0,645,30,0,40,40,775
5/1/2011,5,18,49,29,20,15,5,829,20,10,30,40,775
5/1/2011,6,18,49,29,20,15,5,784,20,10,30,40,702
5/1/2011,2,-1,80,45,36,43,13,212,20,40,60,100,702
5/1/2011,3,8,67,37,31,29,9,976,30,30,50,80,775
5/1/2011,8,36,74,45,30,18,8,794,40,20,40,60,503
5/1/2011,9,41,98,56,43,24,14,602,30,30,50,80,541
5/1/2011,11,17,49,29,20,16,5,464,20,10,20,30,503
5/1/2011,12,109,233,141,94,58,31,697,50,60,90,150,503
5/1/2011,13,139,271,159,114,54,35,555,70,70,110,180,541
5/1/2011,4,15,117,65,53,50,20,361,20,50,60,110,541
5/1/2011,5,37,122,71,52,41,17,361,40,40,70,110,971
5/1/2011,6,115,295,149,149,61,41,1156,90,140,140,280,541
5/1/2011,1,-3,127,75,53,72,48,458,40,60,100,160,971
5/1/2011,2,11,115,68,48,56,15,422,30,60,80,140,971
5/1/2011,3,35,102,61,42,33,13,384,40,50,70,120,971
5/1/2011,8,135,273,165,110,62,36,1020,100,90,150,240,509
5/1/2011,9,50,98,59,40,21,11,793,50,30,50,80,206
5/1/2011,11,61,129,82,48,35,14,351,30,30,50,80,425
5/1/2011,12,37,109,65,45,35,14,410,30,20,50,70,425
5/1/2011,13,3,153,90,64,82,58,551,10,40,60,100,206
5/1/2011,4,47,109,62,48,26,15,599,40,40,60,100,206
5/1/2011,5,22,129,72,58,52,22,338,20,50,70,120,360
5/1/2011,6,65,168,92,78,42,24,995,60,70,90,160,206
5/1/2011,2,80,173,104,71,43,22,373,90,80,130,210,253
5/1/2011,3,22,219,129,92,105,83,599,60,110,160,270,253
6/1/2011,8,115,295,149,149,61,41,1245,90,120,140,260,720
6/1/2011,9,-10,106,63,44,65,40,496,10,30,60,90,303
6/1/2011,10,33,117,68,50,41,16,397,30,40,60,100,720
6/1/2011,11,15,114,64,51,49,19,396,20,40,60,100,970
6/1/2011,12,37,116,64,53,34,16,1028,30,40,60,100,719
6/1/2011,13,40,98,56,43,25,14,597,30,30,50,80,970
6/1/2011,5,137,228,136,94,34,26,562,140,100,170,270,303
6/1/2011,6,46,134,81,54,45,17,641,50,60,90,150,970
6/1/2011,1,167,274,163,113,39,31,897,130,110,170,280,719
6/1/2011,2,94,188,107,83,36,27,574,80,80,110,190,970
6/1/2011,3,182,298,178,123,43,34,947,140,130,180,310,720
6/1/2011,8,167,274,163,113,39,31,897,130,90,150,240,630
6/1/2011,9,92,188,107,83,37,27,574,60,70,90,160,773
6/1/2011,10,184,298,178,123,42,34,947,140,100,160,260,630
6/1/2011,11,137,228,136,94,34,26,562,90,80,120,200,618
6/1/2011,12,46,134,81,54,45,17,641,30,40,70,110,309
6/1/2011,5,333,628,362,272,113,89,1616,300,310,430,740,773
6/1/2011,6,226,516,261,260,90,72,1715,210,300,310,610,309
6/1/2011,2,230,474,278,200,103,66,1095,190,210,290,500,312
6/1/2011,3,186,342,204,141,64,45,764,160,140,220,360,815
6/1/2011,8,333,628,362,272,113,89,1616,230,230,320,550,563
6/1/2011,9,188,342,204,141,63,45,764,140,120,180,300,712
6/1/2011,11,226,516,261,260,90,72,1715,150,220,230,450,563
6/1/2011,12,272,598,332,271,126,102,1714,180,230,300,530,515
6/1/2011,5,21,53,32,21,16,5,798,30,20,40,60,563
6/1/2011,6,43,43,43,0,11,0,602,40,0,50,50,563
6/1/2011,1,25,57,35,23,16,6,843,30,20,40,60,319
6/1/2011,2,11,69,38,32,28,9,996,20,30,40,70,641
6/1/2011,3,15,52,30,22,18,7,608,20,20,30,50,515
6/1/2011,8,-6,124,73,52,72,47,313,20,40,70,110,816
6/1/2011,9,-46,140,25,116,54,35,1142,0,90,30,120,314
6/1/2011,11,19,95,55,41,38,13,239,20,30,50,80,816
6/1/2011,12,-4,77,43,35,43,13,204,-10,30,30,60,660
6/1/2011,13,0,81,46,36,43,13,236,0,30,40,70,816
6/1/2011,5,46,91,55,37,20,10,876,40,40,60,100,314
6/1/2011,6,43,88,53,36,20,10,828,40,40,60,100,636
6/1/2011,2,43,167,93,76,58,28,580,40,80,90,170,573
6/1/2011,3,48,141,77,65,39,20,1042,50,60,80,140,660
6/1/2011,8,12,44,26,18,16,5,478,20,10,20,30,216
6/1/2011,9,25,59,36,24,17,6,856,30,20,30,50,513
6/1/2011,11,137,276,167,111,63,36,767,90,90,150,240,330
6/1/2011,12,145,279,164,118,55,36,636,90,100,140,240,567
6/1/2011,5,115,295,149,149,61,41,1245,120,170,180,350,440
6/1/2011,6,17,114,64,51,48,19,396,30,50,80,130,740
6/1/2011,1,33,117,68,50,41,16,397,40,50,70,120,513
6/1/2011,2,26,92,55,38,33,12,414,20,40,50,90,234
6/1/2011,3,-8,106,63,44,64,40,496,20,40,70,110,234
6/1/2011,8,55,124,78,47,35,14,371,50,40,70,110,414
6/1/2011,9,80,143,85,59,25,16,842,60,50,70,120,715
6/1/2011,11,33,98,59,40,33,12,443,20,30,50,80,262
6/1/2011,12,-3,127,75,53,72,48,597,10,40,70,110,414
6/1/2011,5,69,175,96,81,43,25,1046,70,90,110,200,715
6/1/2011,6,47,109,62,48,26,15,593,50,50,70,120,414
6/1/2011,1,26,132,74,59,51,22,377,20,60,70,130,715
6/1/2011,2,33,262,154,110,121,100,665,50,110,160,270,262
6/1/2011,3,87,210,121,91,54,30,533,90,90,130,220,262
6/1/2011,13,21,51,31,20,15,5,804,20,20,30,50,475
6/1/2011,9,44,167,93,76,57,28,580,40,50,80,130,860
6/1/2011,10,50,141,77,65,38,20,1042,50,40,70,110,959
6/1/2011,11,46,91,55,37,20,10,876,40,30,60,90,203
6/1/2011,2,109,230,140,92,57,30,1102,100,80,140,220,959
6/1/2011,5,-3,127,75,53,72,48,597,10,50,70,120,860
6/1/2011,6,26,107,62,46,40,15,367,30,40,60,100,959
6/1/2011,13,80,143,85,59,25,16,842,70,60,90,150,239
6/1/2011,8,48,109,62,48,25,15,593,30,30,50,80,239
6/1/2011,9,26,132,74,59,51,22,377,30,40,60,100,754
6/1/2011,10,68,175,96,81,44,25,1046,40,60,70,130,786
6/1/2011,11,52,104,62,43,22,12,864,50,40,70,110,239
6/1/2011,2,137,276,167,111,63,36,767,110,100,160,260,941
6/1/2011,3,145,279,164,118,55,36,636,100,110,150,260,954
6/1/2011,5,35,262,154,110,120,100,665,40,100,150,250,772
6/1/2011,6,87,210,121,91,54,30,533,80,80,120,200,772
6/1/2011,13,14,44,26,18,15,5,478,20,10,30,40,351
6/1/2011,9,17,114,64,51,48,19,396,20,30,50,80,781
